0,1,2,3,4,5,6,7,8,9,welfare,fairness,score
candidato1,candidato4,candidato10,candidato8,candidato2,candidato9,candidato6,candidato7,candidato5,candidato3,0.09870145330000002,0.7578582107261413,0.2902902902902903
candidato6,candidato5,candidato7,candidato1,candidato10,candidato2,candidato8,candidato9,candidato4,candidato3,0.1043754371,0.6256039172498509,0.5265265265265265
candidato5,candidato4,candidato2,candidato7,candidato8,candidato9,candidato3,candidato6,candidato1,candidato10,0.11280909959999999,0.4716241666444362,0.7947947947947948
candidato1,candidato6,candidato5,candidato2,candidato10,candidato8,candidato9,candidato7,candidato4,candidato3,0.10952290629999999,0.6131510890267325,0.5785785785785785
candidato2,candidato8,candidato3,candidato7,candidato9,candidato4,candidato6,candidato10,candidato1,candidato5,0.10309162880000002,0.6456482346834285,0.4864864864864865
candidato8,candidato2,candidato5,candidato9,candidato3,candidato1,candidato4,candidato6,candidato10,candidato7,0.1038303186,0.5331875098306962,0.6026026026026026
candidato8,candidato1,candidato10,candidato2,candidato5,candidato3,candidato6,candidato4,candidato9,candidato7,0.0949676871,0.6559650339360177,0.3073073073073073
candidato3,candidato8,candidato2,candidato7,candidato1,candidato10,candidato6,candidato5,candidato4,candidato9,0.10559198260000001,0.5613603075659873,0.6266266266266266
candidato2,candidato1,candidato4,candidato7,candidato3,candidato6,candidato10,candidato5,candidato9,candidato8,0.12298198980000001,0.26693411298597053,0.980980980980981
candidato1,candidato6,candidato2,candidato4,candidato8,candidato9,candidato5,candidato10,candidato7,candidato3,0.11504290040000001,0.4607411406656321,0.8188188188188188
candidato1,candidato8,candidato9,candidato7,candidato10,candidato6,candidato2,candidato5,candidato4,candidato3,0.0860867815,0.9617238493912987,0.04904904904904905
candidato6,candidato7,candidato8,candidato9,candidato10,candidato3,candidato4,candidato2,candidato1,candidato5,0.0849832608,0.9848677475959303,0.03903903903903904
candidato10,candidato8,candidato2,candidato1,candidato4,candidato7,candidato9,candidato3,candidato5,candidato6,0.08708213970000002,0.8398811402885114,0.11811811811811812
candidato6,candidato9,candidato4,candidato10,candidato2,candidato5,candidato7,candidato8,candidato1,candidato3,0.09279289439999999,0.8036298922667386,0.19519519519519518
candidato2,candidato8,candidato4,candidato5,candidato1,candidato10,candidato3,candidato7,candidato6,candidato9,0.109417331,0.45863727765548123,0.7567567567567568
candidato1,candidato5,candidato8,candidato6,candidato10,candidato3,candidato2,candidato4,candidato7,candidato9,0.1066189753,0.533132829500259,0.6586586586586587
candidato4,candidato8,candidato1,candidato7,candidato6,candidato10,candidato5,candidato3,candidato2,candidato9,0.10407414010000003,0.6018888312083278,0.5635635635635635
candidato9,candidato6,candidato8,candidato2,candidato1,candidato10,candidato5,candidato7,candidato4,candidato3,0.08492495580000001,0.9007790432379699,0.07907907907907907
candidato4,candidato6,candidato5,candidato10,candidato9,candidato8,candidato7,candidato2,candidato3,candidato1,0.0993473629,0.8253502353801074,0.1881881881881882
candidato7,candidato1,candidato4,candidato10,candidato3,candidato6,candidato5,candidato2,candidato8,candidato9,0.10940167880000003,0.4621572590728121,0.7547547547547547
candidato3,candidato8,candidato1,candidato5,candidato9,candidato7,candidato6,candidato4,candidato2,candidato10,0.1056946746,0.5586095093031658,0.6316316316316316
candidato4,candidato8,candidato2,candidato5,candidato9,candidato3,candidato7,candidato6,candidato10,candidato1,0.1055179192,0.5861215663965986,0.6066066066066066
candidato3,candidato9,candidato1,candidato5,candidato10,candidato8,candidato6,candidato2,candidato7,candidato4,0.0978475903,0.7661443590939465,0.27127127127127126
candidato9,candidato8,candidato10,candidato5,candidato4,candidato6,candidato2,candidato1,candidato7,candidato3,0.0725415322,1.0556185633522663,0.006006006006006006
candidato7,candidato5,candidato2,candidato6,candidato3,candidato8,candidato9,candidato10,candidato1,candidato4,0.1083946895,0.5556615129892108,0.6686686686686687
candidato7,candidato1,candidato9,candidato8,candidato6,candidato5,candidato2,candidato4,candidato3,candidato10,0.09574344929999999,0.682243727264279,0.31431431431431434
candidato4,candidato3,candidato9,candidato1,candidato8,candidato2,candidato10,candidato7,candidato5,candidato6,0.10446359210000003,0.6192048519848041,0.5435435435435435
candidato4,candidato7,candidato2,candidato6,candidato5,candidato1,candidato8,candidato9,candidato3,candidato10,0.1164663009,0.31371660634369686,0.928928928928929
candidato8,candidato1,candidato5,candidato4,candidato6,candidato3,candidato9,candidato2,candidato7,candidato10,0.109187778,0.4295497261109553,0.7597597597597597
candidato7,candidato10,candidato3,candidato1,candidato4,candidato8,candidato6,candidato9,candidato5,candidato2,0.0934061373,0.7442663924856487,0.25225225225225223
candidato1,candidato6,candidato5,candidato10,candidato4,candidato2,candidato3,candidato7,candidato9,candidato8,0.1148130848,0.370441645763343,0.8818818818818819
candidato1,candidato9,candidato6,candidato8,candidato2,candidato7,candidato5,candidato4,candidato3,candidato10,0.09930995090000001,0.6347977949189121,0.42542542542542544
candidato7,candidato2,candidato9,candidato1,candidato8,candidato6,candidato3,candidato4,candidato10,candidato5,0.09702493520000001,0.6901023707983567,0.34434434434434436
candidato4,candidato2,candidato6,candidato9,candidato1,candidato8,candidato5,candidato10,candidato7,candidato3,0.1120828608,0.5019091912936241,0.7547547547547547
candidato4,candidato8,candidato1,candidato6,candidato10,candidato9,candidato3,candidato7,candidato5,candidato2,0.09979699230000001,0.7529206491856157,0.2952952952952953
candidato3,candidato7,candidato1,candidato8,candidato9,candidato2,candidato6,candidato4,candidato5,candidato10,0.1079447812,0.5288162000795298,0.6796796796796797
candidato4,candidato8,candidato2,candidato1,candidato3,candidato5,candidato7,candidato10,candidato9,candidato6,0.11392382730000002,0.3552331112927264,0.8768768768768769
candidato9,candidato10,candidato1,candidato7,candidato8,candidato3,candidato4,candidato6,candidato5,candidato2,0.0783786595,1.00528486796475,0.021021021021021023
candidato10,candidato2,candidato7,candidato9,candidato1,candidato6,candidato8,candidato3,candidato4,candidato5,0.0862244743,0.9090927092489962,0.08608608608608609
candidato3,candidato9,candidato8,candidato6,candidato2,candidato1,candidato5,candidato10,candidato7,candidato4,0.09554515490000001,0.678344829658875,0.3133133133133133
candidato3,candidato7,candidato10,candidato9,candidato6,candidato5,candidato1,candidato8,candidato4,candidato2,0.08988706079999997,0.8598862831919849,0.13013013013013014
candidato8,candidato6,candidato4,candidato3,candidato10,candidato1,candidato5,candidato7,candidato9,candidato2,0.09994099020000001,0.6392553394298259,0.44744744744744747
candidato1,candidato3,candidato9,candidato10,candidato7,candidato8,candidato4,candidato5,candidato2,candidato6,0.09648856389999999,0.8138180498441241,0.1971971971971972
candidato8,candidato1,candidato2,candidato9,candidato4,candidato3,candidato10,candidato5,candidato6,candidato7,0.10342572900000001,0.6122635448798406,0.5345345345345346
candidato5,candidato4,candidato3,candidato9,candidato10,candidato7,candidato8,candidato1,candidato6,candidato2,0.1048035496,0.7218772607978581,0.36436436436436437
candidato9,candidato6,candidato7,candidato3,candidato1,candidato5,candidato8,candidato2,candidato4,candidato10,0.09429753919999999,0.6515759636073724,0.2992992992992993
candidato10,candidato8,candidato4,candidato1,candidato3,candidato7,candidato2,candidato9,candidato6,candidato5,0.0888323294,0.76143042333746,0.16616616616616617
candidato5,candidato9,candidato1,candidato3,candidato7,candidato4,candidato10,candidato8,candidato6,candidato2,0.1028629994,0.6251352897156941,0.5105105105105106
candidato8,candidato4,candidato10,candidato9,candidato5,candidato3,candidato1,candidato7,candidato6,candidato2,0.0841858575,0.9174785941414232,0.06806806806806807
candidato3,candidato7,candidato9,candidato1,candidato10,candidato2,candidato4,candidato6,candidato5,candidato8,0.09672671219999998,0.6915869925885828,0.33733733733733734
candidato4,candidato9,candidato10,candidato5,candidato8,candidato6,candidato2,candidato1,candidato3,candidato7,0.08369119859999999,0.9278279501664316,0.06006006006006006
candidato9,candidato10,candidato3,candidato4,candidato1,candidato2,candidato5,candidato6,candidato8,candidato7,0.08756141620000002,0.7351007757560096,0.14614614614614616
candidato1,candidato2,candidato10,candidato4,candidato7,candidato3,candidato5,candidato9,candidato8,candidato6,0.10866497420000001,0.48180518813519835,0.7317317317317318
candidato10,candidato3,candidato4,candidato6,candidato1,candidato9,candidato7,candidato8,candidato5,candidato2,0.0963686373,0.7250694827332871,0.31931931931931934
candidato1,candidato2,candidato7,candidato10,candidato8,candidato9,candidato3,candidato6,candidato5,candidato4,0.10236554920000002,0.7531308521267244,0.2972972972972973
candidato1,candidato9,candidato5,candidato2,candidato7,candidato6,candidato8,candidato4,candidato10,candidato3,0.10389437739999999,0.600225430988014,0.5625625625625625
candidato5,candidato2,candidato7,candidato4,candidato6,candidato3,candidato9,candidato1,candidato10,candidato8,0.1156067474,0.355355376607643,0.9019019019019019
candidato5,candidato10,candidato8,candidato2,candidato1,candidato9,candidato6,candidato4,candidato3,candidato7,0.08806284160000001,0.844896319584709,0.12612612612612611
candidato8,candidato2,candidato3,candidato10,candidato6,candidato1,candidato5,candidato4,candidato9,candidato7,0.10229392540000003,0.5899673025423654,0.5315315315315315
candidato5,candidato1,candidato4,candidato10,candidato3,candidato6,candidato7,candidato9,candidato2,candidato8,0.1157744408,0.40293966104755685,0.8748748748748749
candidato6,candidato4,candidato2,candidato5,candidato1,candidato7,candidato8,candidato3,candidato10,candidato9,0.11986261860000001,0.2636333509630598,0.9669669669669669
candidato1,candidato6,candidato3,candidato4,candidato2,candidato5,candidato10,candidato7,candidato8,candidato9,0.12326583040000001,0.21007165439770992,0.987987987987988
candidato1,candidato2,candidato6,candidato3,candidato5,candidato9,candidato10,candidato8,candidato4,candidato7,0.118170526,0.402621157281472,0.8828828828828829
candidato3,candidato1,candidato4,candidato2,candidato5,candidato6,candidato7,candidato8,candidato9,candidato10,0.1280440904,0.10269383827896052,1.0
candidato1,candidato10,candidato6,candidato5,candidato2,candidato7,candidato9,candidato4,candidato8,candidato3,0.09939382420000001,0.6820606058311147,0.3913913913913914
candidato3,candidato2,candidato1,candidato6,candidato7,candidato9,candidato4,candidato5,candidato8,candidato10,0.1208162436,0.29751714062677603,0.9679679679679679
candidato4,candidato6,candidato1,candidato10,candidato3,candidato8,candidato2,candidato9,candidato5,candidato7,0.1112843131,0.4985140398490108,0.7507507507507507
candidato4,candidato7,candidato6,candidato10,candidato9,candidato2,candidato1,candidato5,candidato8,candidato3,0.09860915340000001,0.7433278624606179,0.3123123123123123
candidato8,candidato5,candidato4,candidato2,candidato1,candidato6,candidato7,candidato3,candidato9,candidato10,0.1100661499,0.37091232919600864,0.7957957957957958
candidato9,candidato1,candidato3,candidato10,candidato6,candidato7,candidato4,candidato2,candidato5,candidato8,0.09564498980000001,0.7251033323852515,0.3023023023023023
candidato2,candidato6,candidato3,candidato4,candidato5,candidato9,candidato1,candidato8,candidato10,candidato7,0.1191635938,0.30638206908210064,0.958958958958959
candidato2,candidato3,candidato7,candidato4,candidato10,candidato8,candidato1,candidato5,candidato9,candidato6,0.10978501899999998,0.5392186740259711,0.6926926926926927
candidato8,candidato2,candidato5,candidato3,candidato10,candidato9,candidato1,candidato7,candidato4,candidato6,0.0986876127,0.724075347093297,0.34234234234234234
candidato10,candidato2,candidato6,candidato8,candidato1,candidato5,candidato9,candidato3,candidato4,candidato7,0.09252070979999999,0.7690805513220133,0.22322322322322322
candidato6,candidato2,candidato10,candidato3,candidato4,candidato9,candidato7,candidato5,candidato1,candidato8,0.09909141989999998,0.6739541330587077,0.3923923923923924
candidato4,candidato7,candidato1,candidato3,candidato10,candidato5,candidato8,candidato6,candidato2,candidato9,0.1111661898,0.477269913173486,0.7747747747747747
candidato6,candidato7,candidato3,candidato9,candidato5,candidato2,candidato1,candidato10,candidato8,candidato4,0.10537561250000002,0.5471427566868056,0.6286286286286287
candidato10,candidato3,candidato5,candidato6,candidato1,candidato9,candidato8,candidato4,candidato7,candidato2,0.0943435368,0.7719296872625668,0.24524524524524524
candidato8,candidato2,candidato3,candidato4,candidato6,candidato10,candidato9,candidato1,candidato5,candidato7,0.10320504940000001,0.6414271787034064,0.4954954954954955
candidato3,candidato6,candidato10,candidato1,candidato8,candidato5,candidato7,candidato2,candidato4,candidato9,0.0995365097,0.6443074263550852,0.4314314314314314
candidato3,candidato9,candidato4,candidato5,candidato1,candidato10,candidato7,candidato2,candidato6,candidato8,0.10289577990000001,0.6022799627361942,0.5365365365365365
candidato6,candidato1,candidato8,candidato5,candidato3,candidato10,candidato9,candidato7,candidato2,candidato4,0.10265755660000002,0.6854621396526885,0.4134134134134134
candidato10,candidato9,candidato1,candidato4,candidato5,candidato8,candidato6,candidato3,candidato7,candidato2,0.0822029423,0.9235505791195865,0.05105105105105105
candidato5,candidato4,candidato10,candidato7,candidato6,candidato9,candidato1,candidato2,candidato3,candidato8,0.0969215518,0.7318867046595046,0.31931931931931934
candidato10,candidato8,candidato5,candidato4,candidato3,candidato6,candidato1,candidato9,candidato2,candidato7,0.0881294134,0.7485803914425423,0.15615615615615616
candidato10,candidato5,candidato7,candidato8,candidato6,candidato1,candidato4,candidato3,candidato9,candidato2,0.087175221,0.835120962277661,0.12412412412412413
candidato7,candidato1,candidato5,candidato3,candidato10,candidato2,candidato6,candidato8,candidato4,candidato9,0.1109378972,0.43741910862162925,0.7947947947947948
candidato2,candidato5,candidato4,candidato8,candidato9,candidato1,candidato7,candidato10,candidato3,candidato6,0.1126821045,0.5029429347972847,0.7567567567567568
candidato5,candidato7,candidato8,candidato3,candidato6,candidato2,candidato4,candidato1,candidato10,candidato9,0.1044614052,0.47869456177694414,0.6266266266266266
candidato3,candidato2,candidato6,candidato7,candidato4,candidato8,candidato9,candidato5,candidato10,candidato1,0.11415542769999999,0.4849786992827241,0.7827827827827828
candidato1,candidato3,candidato8,candidato2,candidato7,candidato10,candidato9,candidato4,candidato5,candidato6,0.10626116270000001,0.645522045498697,0.5035035035035035
candidato4,candidato3,candidato1,candidato8,candidato5,candidato7,candidato9,candidato10,candidato6,candidato2,0.11699947270000002,0.4424998863378794,0.8398398398398398
candidato5,candidato7,candidato9,candidato10,candidato4,candidato6,candidato8,candidato1,candidato2,candidato3,0.08759100319999999,0.940098774565768,0.06806806806806807
candidato10,candidato7,candidato4,candidato9,candidato5,candidato3,candidato1,candidato2,candidato6,candidato8,0.08723787520000001,0.8014879831139776,0.13213213213213212
candidato6,candidato4,candidato10,candidato8,candidato3,candidato7,candidato2,candidato1,candidato9,candidato5,0.09523323660000002,0.7448521212454733,0.2732732732732733
candidato7,candidato2,candidato5,candidato8,candidato3,candidato1,candidato6,candidato10,candidato9,candidato4,0.11080319410000003,0.44296355064647125,0.7887887887887888
candidato6,candidato7,candidato1,candidato8,candidato10,candidato9,candidato2,candidato3,candidato4,candidato5,0.09595118949999999,0.8385853848380479,0.17017017017017017
candidato9,candidato6,candidato3,candidato4,candidato8,candidato2,candidato1,candidato7,candidato10,candidato5,0.09812698310000001,0.624440494308151,0.4014014014014014
candidato6,candidato7,candidato1,candidato5,candidato9,candidato10,candidato2,candidato3,candidato8,candidato4,0.1020781567,0.6890462623205769,0.4074074074074074
candidato5,candidato7,candidato4,candidato6,candidato2,candidato3,candidato8,candidato1,candidato10,candidato9,0.1145211559,0.3369396144226517,0.8848848848848849
candidato6,candidato10,candidato8,candidato4,candidato2,candidato9,candidato7,candidato3,candidato1,candidato5,0.08314757030000001,0.9600308066569389,0.04504504504504504
candidato10,candidato4,candidato5,candidato8,candidato2,candidato7,candidato9,candidato1,candidato3,candidato6,0.09155844090000001,0.8226825548179173,0.16616616616616617
candidato3,candidato8,candidato6,candidato5,candidato7,candidato1,candidato2,candidato10,candidato9,candidato4,0.10657632790000002,0.5001459965271903,0.6726726726726727
candidato1,candidato5,candidato8,candidato4,candidato7,candidato6,candidato9,candidato10,candidato2,candidato3,0.10827604469999999,0.5664753565870106,0.6526526526526526
candidato2,candidato9,candidato6,candidato10,candidato5,candidato8,candidato1,candidato7,candidato4,candidato3,0.09186154739999998,0.8553697186046403,0.14014014014014015
candidato6,candidato5,candidato8,candidato2,candidato4,candidato10,candidato9,candidato1,candidato7,candidato3,0.1003866549,0.7111643473599006,0.36736736736736736
candidato2,candidato6,candidato3,candidato4,candidato1,candidato9,candidato7,candidato8,candidato10,candidato5,0.1186965032,0.347829622234761,0.9429429429429429
candidato4,candidato10,candidato3,candidato9,candidato7,candidato5,candidato2,candidato6,candidato8,candidato1,0.09451374059999999,0.7761587852829697,0.24224224224224225
candidato10,candidato8,candidato4,candidato5,candidato7,candidato9,candidato1,candidato2,candidato3,candidato6,0.0813336006,0.9620167895041436,0.03803803803803804
candidato6,candidato1,candidato4,candidato3,candidato7,candidato5,candidato9,candidato8,candidato10,candidato2,0.11820817869999999,0.35957013512942565,0.9279279279279279
candidato9,candidato5,candidato6,candidato2,candidato3,candidato7,candidato8,candidato1,candidato10,candidato4,0.09766559670000001,0.6634237422437079,0.3713713713713714
candidato2,candidato9,candidato8,candidato6,candidato3,candidato1,candidato10,candidato7,candidato4,candidato5,0.09339587480000001,0.7723382638779988,0.23423423423423423
candidato1,candidato7,candidato9,candidato4,candidato2,candidato10,candidato5,candidato6,candidato3,candidato8,0.09940627310000001,0.6602075836328685,0.4124124124124124
candidato4,candidato2,candidato10,candidato6,candidato7,candidato1,candidato3,candidato5,candidato9,candidato8,0.1057437965,0.5067746867202385,0.6556556556556556
candidato10,candidato4,candidato6,candidato7,candidato3,candidato9,candidato5,candidato8,candidato2,candidato1,0.09046327120000001,0.8321239452966332,0.15415415415415415
candidato3,candidato10,candidato2,candidato9,candidato5,candidato7,candidato8,candidato1,candidato4,candidato6,0.09423839730000001,0.8135893767572322,0.1941941941941942
candidato4,candidato9,candidato5,candidato3,candidato1,candidato10,candidato7,candidato6,candidato2,candidato8,0.1019635998,0.6147425135873882,0.5015015015015015
candidato1,candidato6,candidato9,candidato3,candidato2,candidato7,candidato5,candidato10,candidato8,candidato4,0.10655018730000002,0.5214828090935462,0.6616616616616616
candidato5,candidato9,candidato1,candidato10,candidato4,candidato6,candidato8,candidato3,candidato7,candidato2,0.09586771349999999,0.7801154242681727,0.24424424424424424
candidato6,candidato2,candidato5,candidato1,candidato10,candidato7,candidato4,candidato8,candidato3,candidato9,0.1132324745,0.42190736076408336,0.8338338338338338
candidato4,candidato3,candidato5,candidato8,candidato7,candidato1,candidato2,candidato6,candidato9,candidato10,0.1181921713,0.29691487029972513,0.9469469469469469
candidato9,candidato3,candidato1,candidato6,candidato8,candidato2,candidato7,candidato4,candidato10,candidato5,0.1007552454,0.6250110400691764,0.4694694694694695
candidato7,candidato8,candidato2,candidato3,candidato9,candidato1,candidato4,candidato6,candidato5,candidato10,0.099458628,0.5924020820021587,0.44844844844844844
candidato1,candidato4,candidato10,candidato3,candidato7,candidato2,candidato5,candidato9,candidato8,candidato6,0.10804954450000001,0.48847149099228687,0.7127127127127127
candidato6,candidato2,candidato8,candidato7,candidato9,candidato1,candidato4,candidato3,candidato10,candidato5,0.1006964723,0.6615139527366137,0.43043043043043044
candidato9,candidato7,candidato4,candidato10,candidato5,candidato8,candidato1,candidato3,candidato2,candidato6,0.0842798085,0.9429243144639037,0.05805805805805806
candidato9,candidato1,candidato4,candidato8,candidato6,candidato10,candidato5,candidato3,candidato7,candidato2,0.0942428688,0.8081968294217756,0.2012012012012012
candidato6,candidato10,candidato9,candidato4,candidato2,candidato1,candidato8,candidato3,candidato7,candidato5,0.08434743050000001,0.8778371347259418,0.07807807807807808
candidato5,candidato10,candidato1,candidato6,candidato2,candidato9,candidato4,candidato8,candidato3,candidato7,0.0997677025,0.6460701685118542,0.4344344344344344
candidato9,candidato8,candidato4,candidato10,candidato5,candidato1,candidato2,candidato6,candidato7,candidato3,0.0831447868,0.911694301237417,0.05905905905905906
candidato3,candidato2,candidato5,candidato4,candidato10,candidato7,candidato1,candidato8,candidato9,candidato6,0.1173787995,0.38549215573170903,0.9019019019019019
candidato2,candidato8,candidato6,candidato1,candidato9,candidato4,candidato5,candidato7,candidato3,candidato10,0.1052292255,0.5198565955152671,0.6356356356356356
candidato5,candidato1,candidato2,candidato9,candidato8,candidato10,candidato4,candidato7,candidato6,candidato3,0.10828577120000002,0.6423781086529656,0.5165165165165165
candidato2,candidato1,candidato6,candidato3,candidato7,candidato10,candidato8,candidato9,candidato4,candidato5,0.11529141579999999,0.48312992752437534,0.7877877877877878
candidato7,candidato1,candidato6,candidato5,candidato8,candidato9,candidato10,candidato3,candidato2,candidato4,0.10150892600000001,0.7427286617055353,0.3213213213213213
candidato2,candidato9,candidato5,candidato10,candidato1,candidato6,candidato3,candidato7,candidato4,candidato8,0.098907859,0.6554888281714056,0.4034034034034034
candidato7,candidato6,candidato5,candidato10,candidato2,candidato9,candidato4,candidato3,candidato8,candidato1,0.09717670590000002,0.7627185052739358,0.27427427427427425
candidato4,candidato10,candidato1,candidato5,candidato3,candidato6,candidato7,candidato9,candidato8,candidato2,0.1050784396,0.5400797933901372,0.6266266266266266
candidato1,candidato9,candidato2,candidato10,candidato4,candidato5,candidato8,candidato3,candidato7,candidato6,0.0999883848,0.6925464317431032,0.3893893893893894
candidato2,candidato9,candidato8,candidato6,candidato4,candidato1,candidato7,candidato3,candidato10,candidato5,0.0952113186,0.6978448786076634,0.3013013013013013
candidato10,candidato4,candidato9,candidato3,candidato2,candidato5,candidato6,candidato1,candidato8,candidato7,0.08764102630000001,0.7689227244824614,0.14814814814814814
candidato2,candidato6,candidato5,candidato1,candidato7,candidato3,candidato8,candidato10,candidato9,candidato4,0.11840518300000001,0.3375445744021757,0.9409409409409409
candidato4,candidato3,candidato6,candidato5,candidato2,candidato10,candidato8,candidato7,candidato1,candidato9,0.11621076570000001,0.39635975889612485,0.8808808808808809
candidato9,candidato6,candidato1,candidato2,candidato8,candidato10,candidato5,candidato7,candidato3,candidato4,0.09299306890000003,0.8117065253756618,0.1921921921921922
candidato7,candidato4,candidato1,candidato9,candidato2,candidato5,candidato6,candidato3,candidato10,candidato8,0.11089976480000001,0.42874043381562227,0.7967967967967968
candidato9,candidato10,candidato2,candidato4,candidato3,candidato5,candidato1,candidato7,candidato6,candidato8,0.08744336670000001,0.7335694631061821,0.14214214214214213
candidato10,candidato7,candidato4,candidato1,candidato6,candidato5,candidato8,candidato2,candidato3,candidato9,0.09318562520000001,0.6838321792966118,0.2652652652652653
candidato6,candidato3,candidato10,candidato2,candidato4,candidato5,candidato8,candidato7,candidato9,candidato1,0.10218203120000001,0.6015355935658107,0.5195195195195195
candidato1,candidato6,candidato2,candidato7,candidato10,candidato3,candidato8,candidato9,candidato4,candidato5,0.1120102752,0.5327098880946775,0.7117117117117117
candidato7,candidato4,candidato1,candidato8,candidato3,candidato6,candidato5,candidato9,candidato2,candidato10,0.1123994059,0.38658588784080145,0.8398398398398398
candidato9,candidato8,candidato7,candidato1,candidato5,candidato4,candidato6,candidato3,candidato10,candidato2,0.08515054170000001,0.82193019978772,0.09509509509509509
candidato8,candidato2,candidato1,candidato9,candidato3,candidato7,candidato4,candidato10,candidato5,candidato6,0.10348962520000002,0.5949897784480338,0.5615615615615616
candidato10,candidato3,candidato9,candidato2,candidato1,candidato5,candidato4,candidato8,candidato7,candidato6,0.08890850109999998,0.7423831998527528,0.17117117117117117
candidato4,candidato8,candidato6,candidato1,candidato9,candidato3,candidato5,candidato10,candidato7,candidato2,0.1032101576,0.601078189018521,0.5465465465465466
candidato7,candidato6,candidato10,candidato4,candidato5,candidato2,candidato3,candidato8,candidato1,candidato9,0.0952968235,0.63011347231874,0.3203203203203203
candidato9,candidato4,candidato10,candidato5,candidato2,candidato7,candidato6,candidato3,candidato1,candidato8,0.08544513610000001,0.8385008890936839,0.0970970970970971
candidato8,candidato3,candidato4,candidato10,candidato5,candidato1,candidato9,candidato6,candidato7,candidato2,0.09956670670000001,0.7008668926714813,0.3733733733733734
candidato4,candidato1,candidato8,candidato6,candidato5,candidato10,candidato2,candidato7,candidato9,candidato3,0.10836469880000003,0.5497990514601341,0.6716716716716716
candidato8,candidato4,candidato1,candidato5,candidato6,candidato10,candidato7,candidato2,candidato9,candidato3,0.10398566130000002,0.6184802052369175,0.5385385385385385
candidato3,candidato2,candidato1,candidato7,candidato6,candidato10,candidato4,candidato9,candidato8,candidato5,0.11868304110000003,0.3898106678790506,0.8978978978978979
candidato6,candidato3,candidato5,candidato2,candidato4,candidato10,candidato8,candidato9,candidato7,candidato1,0.1136892389,0.47001860644781823,0.8058058058058059
candidato9,candidato2,candidato1,candidato8,candidato3,candidato4,candidato5,candidato7,candidato10,candidato6,0.10309192040000002,0.5428003448871088,0.5775775775775776
candidato6,candidato10,candidato7,candidato3,candidato1,candidato2,candidato4,candidato8,candidato5,candidato9,0.09592875490000001,0.5972333683379107,0.33733733733733734
candidato5,candidato2,candidato6,candidato8,candidato7,candidato3,candidato10,candidato9,candidato1,candidato4,0.1097812333,0.5676675108510173,0.6586586586586587
candidato10,candidato6,candidato8,candidato3,candidato7,candidato4,candidato2,candidato9,candidato5,candidato1,0.08404540090000001,0.8717286069361646,0.07507507507507508
candidato7,candidato10,candidato1,candidato3,candidato6,candidato4,candidato2,candidato9,candidato5,candidato8,0.09783671610000001,0.5869261382243571,0.3983983983983984
candidato2,candidato5,candidato4,candidato7,candidato3,candidato6,candidato1,candidato10,candidato9,candidato8,0.1225849997,0.20883877878626017,0.986986986986987
candidato6,candidato5,candidato8,candidato3,candidato2,candidato9,candidato10,candidato1,candidato4,candidato7,0.1011791389,0.6764906471216404,0.4164164164164164
candidato9,candidato1,candidato8,candidato10,candidato3,candidato6,candidato5,candidato2,candidato7,candidato4,0.0851276275,0.9152503609679585,0.07807807807807808
candidato5,candidato9,candidato4,candidato3,candidato1,candidato10,candidato8,candidato2,candidato7,candidato6,0.10050162740000002,0.6697916670285757,0.42042042042042044
candidato3,candidato1,candidato2,candidato9,candidato10,candidato6,candidato8,candidato4,candidato7,candidato5,0.11070461899999999,0.6016574206682161,0.6046046046046046
candidato6,candidato3,candidato7,candidato1,candidato10,candidato5,candidato9,candidato2,candidato4,candidato8,0.10571361539999999,0.5900019282647142,0.6036036036036037
candidato5,candidato1,candidato7,candidato3,candidato9,candidato6,candidato8,candidato10,candidato2,candidato4,0.1096918832,0.5568085395580937,0.6726726726726727
candidato1,candidato5,candidato6,candidato7,candidato8,candidato9,candidato10,candidato2,candidato3,candidato4,0.10641489100000001,0.6984601101678999,0.3993993993993994
candidato7,candidato9,candidato8,candidato1,candidato4,candidato2,candidato6,candidato10,candidato3,candidato5,0.08762118310000001,0.7923436724694604,0.14414414414414414
candidato9,candidato10,candidato7,candidato5,candidato4,candidato8,candidato6,candidato2,candidato1,candidato3,0.07301987540000002,1.0922416640850297,0.005005005005005005
candidato2,candidato7,candidato6,candidato5,candidato8,candidato4,candidato10,candidato1,candidato9,candidato3,0.1071193007,0.5824374655715325,0.6276276276276276
candidato6,candidato9,candidato1,candidato8,candidato10,candidato5,candidato4,candidato2,candidato3,candidato7,0.09118723629999999,0.8396858558445978,0.15115115115115116
candidato9,candidato8,candidato2,candidato1,candidato10,candidato7,candidato6,candidato4,candidato3,candidato5,0.08375178870000001,0.946632366794687,0.05205205205205205
candidato10,candidato5,candidato2,candidato4,candidato6,candidato7,candidato8,candidato9,candidato3,candidato1,0.09699414480000002,0.7035017689113044,0.3353353353353353
candidato2,candidato5,candidato7,candidato4,candidato10,candidato6,candidato9,candidato3,candidato1,candidato8,0.10809829389999998,0.575343961606717,0.6416416416416416
candidato5,candidato7,candidato9,candidato6,candidato3,candidato10,candidato2,candidato1,candidato4,candidato8,0.09356496249999999,0.7641537481234647,0.24224224224224225
candidato6,candidato7,candidato5,candidato8,candidato4,candidato3,candidato9,candidato2,candidato10,candidato1,0.1034683708,0.6196120974438541,0.5305305305305306
candidato5,candidato9,candidato6,candidato7,candidato10,candidato2,candidato3,candidato8,candidato1,candidato4,0.091556624,0.8351676521102946,0.15815815815815815
